trade_date,symbol,isin,series,instrument_name,open,high,low,close,last_price,previous_close,volume,turnover
2026-08-07,KIRLPNU,INE811A01020,EQ,KIRLOSKAR PNEUMATIC COM L,1458.0,1464.9,1431.2,1439.9,1440.0,1455.2,72023,103772871.0
2026-08-07,KITEX,INE602G01020,EQ,KITEX GARMENTS LTD,144.68,147.79,144.0,144.85,144.84,144.74,420665,61432494.82
2026-08-07,KNAGRI,INE0KNW01016,EQ,KN AGRI RESOURCES LIMITED,211.65,211.65,203.1,205.47,204.55,211.65,6846,1415657.56
2026-08-07,KNACK,INE17QZ01016,EQ,KNACK PACKAGING LIMITED,207.5,211.58,202.76,208.34,207.4,207.71,1222765,253450863.8
2026-08-07,KMEW,INE0CJD01029,EQ,KNOWLEDGE MARINE & EN W L,2513.0,2545.0,2490.0,2528.4,2505.5,2519.2,35788,90026861.8
2026-08-07,KNRCON,INE634I01029,EQ,KNR CONSTRU LTD.,140.0,142.0,138.0,139.99,142.0,140.35,1538765,214608583.26
2026-08-07,KODYTECH,INE0Q7P01013,SM,KODY TECHNOLAB LIMITED,1360.0,1370.0,1325.0,1359.3,1370.0,1371.45,8600,11585970.0
2026-08-07,KOHINOOR,INE080B01012,EQ,KOHINOOR FOODS LIMITED,23.0,23.45,22.65,23.05,22.83,23.14,29887,690467.09
2026-08-07,KOKUYOCMLN,INE760A01029,EQ,KOKUYO CAMLIN LIMITED,89.1,89.1,84.4,85.01,85.0,89.95,152853,13066294.68
2026-08-07,KOLTEPATIL,INE094I01018,EQ,KOLTE PATIL DEV. LTD.,430.9,450.0,426.25,445.1,446.0,429.3,369103,160915979.5
2026-08-07,KOPRAN,INE082A01010,BE,KOPRAN LTD,190.66,190.66,181.13,181.22,181.13,190.66,282150,51659184.56
2026-08-07,KDL,INE0O4R01018,SM,KORE DIGITAL LIMITED,102.2,105.0,101.0,102.65,104.3,102.9,28050,2853277.5
2026-08-07,GOLD1,INF174KA1HJ8,EQ,KOTAK GOLD ETF,123.49,125.0,122.63,124.73,124.89,123.49,6021851,746825942.42
2026-08-07,KOTAKBANK,INE237A01036,EQ,KOTAK MAHINDRA BANK LTD,393.0,394.85,387.75,390.75,390.75,394.0,7315232,2854394732.9
2026-08-07,NIFTY1,INF174K014P6,EQ,KOTAK NIFTY ETF,281.01,281.01,270.14,271.82,271.0,272.83,40114,10932458.25
2026-08-07,PSUBANK,INF174KA1A86,EQ,KOTAK PSU BANK,87.4,88.76,86.91,87.44,87.0,86.96,197035,17310058.71
2026-08-07,CHEMICAL,INF174KA1XV0,EQ,KOTAKMAMC - CHEMICAL,31.18,31.18,30.6,30.69,30.83,30.9,775746,23873643.44
2026-08-07,ALPHA,INF174KA1IA5,EQ,KOTAKMAMC - KOTAKALPHA,52.7,53.7,52.7,53.48,53.2,53.51,641420,34336413.77
2026-08-07,CONS,INF174KA1ZF8,EQ,KOTAKMAMC - KOTAKCONS,12.86,12.86,12.53,12.68,12.68,12.55,24226,304410.16
2026-08-07,IT,INF174KA1GC5,EQ,KOTAKMAMC - KOTAKIT,35.3,35.3,34.28,34.87,34.7,34.44,484051,16949544.65
2026-08-07,LIQUID1,INF174KA1LV5,EQ,KOTAKMAMC - KOTAKLIQ,1116.87,1117.34,1116.87,1117.32,1117.32,1116.87,633760,708118843.42
2026-08-07,LOWVOL1,INF174KA1IY5,EQ,KOTAKMAMC - KOTAKLOVOL,21.78,21.89,21.6,21.74,21.87,21.78,358321,7838382.56
2026-08-07,MIDCAP,INF174KA1ZC5,EQ,KOTAKMAMC - KOTAKMID50,19.0,19.0,18.5,18.57,18.61,18.54,410733,7637716.13
2026-08-07,MNC,INF174KA1JF2,EQ,KOTAKMAMC - KOTAKMNC,34.4,34.82,34.4,34.76,34.82,34.4,101461,3518689.85
2026-08-07,SILVER1,INF174KA1ZD3,EQ,KOTAKMAMC - KOTAKSILVE,21.8,22.51,21.6,22.38,22.32,21.77,31926569,708999811.52
2026-08-07,NV20,INF174KA1ZE1,EQ,KOTAKMAMC - KTKNV20ETF,14.22,14.33,13.9,14.24,14.27,14.22,95746,1365455.39
2026-08-07,MID150,INF174KA1VW2,EQ,KOTAKMAMC - MID150,23.76,23.82,23.68,23.76,23.79,23.75,22583,536090.55
2026-08-07,MOMENTUM30,INF174KA1XS6,EQ,KOTAKMAMC - MOMENTUM30,30.9,31.08,30.44,30.76,31.07,30.88,20879,647185.08
2026-08-07,MSCIINDIA,INF174KA1VD2,EQ,KOTAKMAMC - MSCIINDIA,30.49,30.53,30.37,30.48,30.53,30.5,18919,576809.74
2026-08-07,NEXT50ETF,INF174KA1YO3,EQ,KOTAKMAMC - NEXT50ETF,75.54,75.54,74.4,74.97,75.29,75.17,7235,544482.07
2026-08-07,NIFTY100EW,INF174KA1UW4,EQ,KOTAKMAMC - NIFTY100EW,36.05,36.15,35.9,36.04,36.04,36.05,57505,2071805.19
2026-08-07,PVTBANK,INF174KA1A94,EQ,KOTAKMAMC - PVTBANK,27.84,27.84,27.43,27.66,27.7,27.84,17269,477161.83
2026-08-07,QUALITY30,INF174KA1WT6,EQ,KOTAKMAMC - QUALITY30,21.4,21.5,21.31,21.46,21.5,21.22,13446,287947.45
2026-08-07,BANKNIFTY1,INF174KA1ZB7,EQ,KOTAKMAMC-KOTAKBKETF,60.63,60.63,59.91,60.12,59.94,60.35,595099,35693795.19
2026-08-07,KOTIC,INE972A01020,EQ,KOTHARI INDUSTRIAL CORP L,153.55,156.01,152.1,152.9,152.65,154.73,10099,1548487.13
2026-08-07,KOTHARIPET,INE720A01015,EQ,KOTHARI PETROCHEM LTD,151.0,155.47,148.0,149.52,148.21,149.53,214333,32514503.41
2026-08-07,KOTHARIPRO,INE823A01017,EQ,KOTHARI PRODUCTS LTD,68.55,71.49,68.14,69.63,69.5,68.0,17450,1215592.79
2026-08-07,KOTARISUG,INE419A01022,EQ,KOTHARI SUG & CHEM LTD.,25.36,26.88,25.36,26.43,26.57,26.07,48769,1292068.68
2026-08-07,KOTYARK,INE0J0B01017,BE,KOTYARK INDUSTRIES LTD,42.39,42.39,38.47,40.68,40.89,40.38,543504,22128984.69
2026-08-07,KOVAI,INE177F01017,EQ,KOVAI MEDICAL CENTER & HO,5894.0,5930.5,5825.0,5843.5,5832.0,5893.5,1574,9219143.5
2026-08-07,KPIGREEN,INE542W01025,EQ,KPI GREEN ENERGY LIMITED,374.05,375.6,370.0,370.7,371.0,375.35,648865,240953140.3
2026-08-07,KPITTECH,INE04I401011,EQ,KPIT TECHNOLOGIES LIMITED,623.0,637.25,620.55,629.9,629.9,623.0,2544167,1603338214.15
2026-08-07,KPRMILL,INE930H01031,EQ,KPR MILL LTD.,1085.3,1089.2,1071.0,1076.7,1073.7,1086.0,146720,158062305.1
2026-08-07,KRBL,INE001B01026,EQ,KRBL LIMITED,373.85,381.5,371.6,378.65,378.0,374.05,227353,85682073.65
2026-08-07,KREBSBIO,INE268B01013,EQ,KREBS BIOCHEMICALS & IND,55.67,57.9,54.2,55.04,55.0,54.51,8472,475691.32
2026-08-07,KRIDHANINF,INE524L01026,BE,KRIDHAN INFRA LIMITED,2.27,2.34,2.27,2.29,2.3,2.28,25118,57692.73
2026-08-07,KRISHANA,INE506W01020,EQ,KRISHANA PHOSCHEM LIMITED,179.41,182.0,177.56,178.67,178.86,179.41,291541,52178035.6
2026-08-07,KRISHCA,INE0NR701018,SM,KRISHCA STRAPPING SLTN L,165.0,165.5,163.8,165.0,165.0,161.55,4500,742350.0
2026-08-07,KRISHIVAL,INE0GGO01015,EQ,KRISHIVAL FOODS LIMITED,392.05,394.8,384.0,389.2,391.2,390.1,3943,1538181.1
2026-08-07,KRISHNADEF,INE0J5601015,EQ,KRISHNA DEF AND ALD IND L,1185.0,1199.4,1170.0,1181.4,1178.0,1176.9,59735,70932194.4
2026-08-07,KIMS,INE967H01025,EQ,KRISHNA INST OF MED SCI L,803.1,826.8,803.1,811.1,814.9,808.6,1802315,1463573588.1
2026-08-07,KRITI,INE479D01038,BE,KRITI INDUSTRIES IND LTD,71.9,72.0,70.0,70.49,70.45,69.31,13004,928058.02
2026-08-07,KRITINUT,INE798K01010,EQ,KRITI NUTRIENTS LIMITED,93.14,93.14,89.39,90.06,90.97,94.09,43305,3930597.02
2026-08-07,KRITIKA,INE00Z501029,EQ,KRITIKA WIRES LIMITED,5.65,5.85,5.6,5.79,5.8,5.74,125671,723831.56
2026-08-07,KRN,INE0Q3J01015,BE,KRN HEAT EXCHANGE N REF L,1215.1,1224.0,1198.0,1208.4,1218.5,1214.7,45622,55314748.5
2026-08-07,KRONOX,INE0ATZ01017,EQ,KRONOX LAB SCIENCES LTD,167.69,167.69,162.36,163.55,163.0,166.78,71506,11717639.51
2026-08-07,KROSS,INE0O6601022,EQ,KROSS LIMITED,200.1,204.69,199.51,202.75,204.62,200.09,181542,36605416.82
2026-08-07,KRSNAA,INE08LI01020,EQ,KRSNAA DIAGNOSTICS LTD,561.65,566.0,555.05,560.85,555.55,559.9,42687,23858909.9
2026-08-07,KRYSTAL,INE0QN801017,EQ,KRYSTAL INTEGRATED SER L,604.85,604.85,600.0,600.25,600.0,600.05,5359,3217125.55
2026-08-07,KSB,INE999A01023,EQ,KSB LIMITED,791.95,798.05,780.0,784.25,784.0,788.05,202263,159348507.25
2026-08-07,KSHINTL,INE987S01020,EQ,KSH INTERNATIONAL LIMITED,905.7,909.8,889.9,899.9,899.95,899.35,296637,268159996.7
2026-08-07,KSHITIJPOL,INE013801027,BE,KSHITIJ POLYLINE LIMITED,2.85,2.92,2.74,2.81,2.83,2.86,708348,1989895.93
2026-08-07,KSOLVES,INE0D6I01023,EQ,KSOLVES INDIA LIMITED,279.05,282.2,277.85,280.05,280.5,283.0,43831,12258490.85
2026-08-07,KSR,INE1SPP01016,EQ,KSR FOOTWEAR LIMITED,29.05,30.0,28.63,29.18,29.0,29.05,4763,138782.01
2026-08-07,KUANTUM,INE529I01021,EQ,KUANTUM PAPERS LIMITED,80.2,86.9,80.16,86.04,86.0,80.61,506234,42802869.66
2026-08-07,KUSUMGAR,INE0ISX01025,EQ,KUSUMGAR LIMITED,653.5,656.75,636.5,640.55,640.0,650.5,447727,289278772.2
2026-08-07,KPL,INE552U01010,EQ,KWALITY PHARMACEUTICALS L,2664.9,2709.0,2490.4,2611.8,2592.5,2652.1,62669,164820164.6
2026-08-07,KWIL,INE2KCE01013,EQ,KWALITY WALL'S (INDIA) L,35.0,35.39,33.85,34.86,34.8,34.82,14794987,514663268.76
2026-08-07,LTF,INE498L01015,EQ,L&T FINANCE LIMITED,316.65,316.9,305.6,308.0,308.0,316.65,4814207,1487505954.75
2026-08-07,LTTS,INE010V01017,EQ,L&T TECHNOLOGY SER. LTD.,3555.4,3655.9,3551.3,3598.7,3598.9,3555.4,79998,288509639.8
2026-08-07,LAOPALA,INE059D01020,EQ,LA OPALA RG LIMITED,193.0,193.53,189.0,189.96,190.54,193.79,238665,45634843.56
2026-08-07,LAGNAM,INE548Z01017,EQ,LAGNAM SPINTEX LIMITED,85.1,85.1,82.0,83.34,83.22,84.54,9215,770571.16
2026-08-07,LAHOTIOV,INE515C01023,EQ,LAHOTI OVERSEAS LTD.,41.98,43.39,41.0,42.74,43.39,41.26,3829,163072.07
2026-08-07,LFIC,INE850E01012,EQ,LAKSHMI FIN IND CORP LTD,139.51,141.8,139.1,139.52,139.52,139.33,383,53441.17
2026-08-07,LAKSHYA,INE0VZS01015,SM,LAKSHYA POWERTECH LIMITED,87.65,88.45,87.0,88.45,88.45,90.0,8800,768520.0
2026-08-07,LAMBODHARA,INE112F01022,EQ,LAMBODHARA TEXTILES LTD.,114.0,119.45,111.02,115.12,114.16,114.27,32623,3795105.38
2026-08-07,LANCORHOL,INE572G01025,EQ,LANCOR HOLDINGS LIMITED,25.01,28.0,25.01,25.76,25.7,25.51,408095,10772788.34
2026-08-07,LANDMARK,INE559R01029,EQ,LANDMARK CARS LIMITED,544.75,548.0,528.05,535.05,535.85,546.9,170451,91791304.0
2026-08-07,LPDC,INE197J01017,EQ,LANDMARK PR.DEV.CO.LTD,6.49,6.59,6.26,6.39,6.4,6.42,48110,307712.72
2026-08-07,LANDSMILL,INE688J01023,EQ,LANDSMILL GREEN LIMITED,0.8,0.81,0.78,0.8,0.81,0.8,2267779,1800372.74
2026-08-07,LT,INE018A01030,EQ,LARSEN & TOUBRO LTD.,4040.1,4062.0,4030.0,4056.0,4056.0,4061.8,901290,3646260796.6
2026-08-07,LASA,INE670X01014,EQ,LASA SUPERGENERICS LTD,8.17,8.17,7.85,7.99,7.96,7.85,18259,146003.31
2026-08-07,LASERPOWER,INE17IR01028,EQ,LASER POWER & INFRA LTD,293.0,297.7,290.9,295.1,296.5,292.0,999456,294204346.0
2026-08-07,LATENTVIEW,INE0I7C01011,EQ,LATENT VIEW ANALYTICS LTD,295.5,302.8,295.5,297.2,296.2,297.8,386047,115445710.55
2026-08-07,LATTEYS,INE262Z01023,BE,LATTEYS INDUSTRIES LTD,20.8,20.8,20.15,20.44,20.6,20.41,10871,221203.13
2026-08-07,LAURUSLABS,INE947Q01028,EQ,LAURUS LABS LIMITED,1838.0,1856.0,1833.2,1844.3,1844.3,1830.0,1553067,2868800245.3
2026-08-07,LAXMICOT,INE801V01019,EQ,LAXMI COTSPIN LIMITED,14.99,15.04,14.39,14.79,14.89,14.78,12119,178553.37
2026-08-07,LAXMIDENTL,INE0WO601020,EQ,LAXMI DENTAL LIMITED,215.6,219.18,214.41,216.08,215.0,218.58,85127,18414224.42
2026-08-07,LGHL,INE258Y01016,EQ,LAXMI GOLDORNA HOUSE LTD,195.1,204.48,195.1,202.82,203.88,201.83,18249,3674807.44
2026-08-07,LAXMIINDIA,INE06WU01026,BE,LAXMI INDIA FINANCE LTD,133.95,138.0,133.0,134.06,135.65,133.26,241682,32822055.1
2026-08-07,LXCHEM,INE576O01020,EQ,LAXMI ORGANIC INDUS LTD,178.9,181.84,175.01,175.64,176.0,179.67,913167,162585467.9
2026-08-07,LCCINFOTEC,INE938A01021,EQ,LCC INFOTECH LTD,3.9,4.0,3.7,3.78,3.8,3.88,86987,335603.26
2026-08-07,LEMERITE,INE0G1L01025,EQ,LE MERITE EXPORTS LIMITED,23.79,24.25,23.02,23.41,23.75,23.79,282350,6699071.65
2026-08-07,IXIGO,INE0HV901016,EQ,LE TRAVENUES TECHNOLOGY L,196.0,199.73,171.48,176.25,176.5,202.67,8410058,1520792646.53
2026-08-07,LRRPL,INE0H4B01011,SM,LEAD REC AND RUB PROD LTD,84.6,87.0,84.6,84.6,84.6,89.0,7500,638100.0
2026-08-07,THELEELA,INE0AQ201015,EQ,LEELA PALACES HOTEL LTD,513.0,527.0,509.1,518.0,519.5,511.0,495564,257071964.95
2026-08-07,LEMONTREE,INE970X01018,EQ,LEMON TREE HOTELS LTD,112.3,112.4,110.55,111.01,110.96,112.79,2864596,318569891.19
2026-08-07,LENSKART,INE956O01016,EQ,LENSKART SOLUTIONS LTD,568.7,575.65,563.45,569.7,571.95,565.0,3949084,2254441751.65
2026-08-07,LEXUS,INE500X01013,EQ,LEXUS GRANITO (INDIA) LTD,14.79,15.24,14.58,15.09,15.19,14.79,47673,712954.33
2026-08-07,LGBBROSLTD,INE337A01034,EQ,LG BALAKRISHNAN & BROS,1519.0,1535.2,1513.2,1523.5,1516.1,1520.4,18003,27452356.0
2026-08-07,LGEINDIA,INE324D01010,EQ,LG ELECTRONICS INDIA LTD,1578.3,1592.0,1569.2,1586.5,1589.0,1578.3,138372,219479400.3
2026-08-07,LIBAS,INE908V01012,EQ,LIBAS CONSU PRODUCTS LTD,10.1,10.1,9.69,9.78,9.85,9.71,10527,102899.24
2026-08-07,LIBERTSHOE,INE557B01019,EQ,LIBERTY SHOES LTD,264.6,265.7,261.5,262.3,261.6,264.25,14179,3739752.1
2026-08-07,LICHSGFIN,INE115A01026,EQ,LIC HOUSING FINANCE LTD,507.35,507.9,502.7,504.25,504.25,505.0,1604722,810285678.65
2026-08-07,LICMFGOLD,INF767K01SM1,EQ,LIC MF - LIC GOLD ETF,132.8,134.95,132.45,134.25,134.75,132.95,54403,7265327.75
2026-08-07,LICNETFN50,INF767K01OS7,EQ,LICNAMC - LICNFENGP,276.77,276.96,274.95,275.05,275.05,275.59,235,64837.82
2026-08-07,LICNETFSEN,INF767K01OT5,EQ,LICNAMC - LICNFESGP,892.39,892.39,889.0,890.59,889.98,893.0,14,12469.84
2026-08-07,LICNFNHGP,INF767K01PC8,EQ,LICNAMC - LICNFNHGP,282.49,282.49,275.05,279.06,279.41,281.79,1610,449490.49
2026-08-07,LICNETFGSC,INF767K01MV5,EQ,LICNAMC - LICNMFET,29.6,29.69,29.53,29.57,29.58,29.56,15389,454954.9
2026-08-07,LICNMID100,INF767K01RN1,EQ,LICNAMC - LICNMID100,64.0,64.27,63.24,63.45,63.85,63.94,7724,493586.07
2026-08-07,LICI,INE0J1Y01017,EQ,LIFE INSURA CORP OF INDIA,393.45,396.85,391.1,394.0,394.0,387.55,36390176,14319716519.3
2026-08-07,LIKHITHA,INE060901027,EQ,LIKHITHA INFRASTRUC LTD,220.06,224.93,218.81,221.93,220.2,220.06,50915,11260491.78
2026-08-07,LINC,INE802B01027,EQ,LINC LIMITED,100.13,100.9,99.01,99.86,100.0,101.3,35583,3552405.23
2026-08-07,LINCOLN,INE405C01035,EQ,LINCOLN PHARMA LTD,602.0,608.25,591.5,600.15,603.3,606.2,22325,13382572.0
2026-08-07,LINDEINDIA,INE473A01011,EQ,LINDE INDIA LIMITED,7150.0,7206.0,7057.0,7112.5,7057.0,7152.5,20724,147890603.0
2026-08-07,LLOYDSENGG,INE093R01011,EQ,LLOYDS ENGG WORK LIMITED,91.0,97.6,90.75,96.88,97.2,88.46,64356610,6146283294.25
2026-08-07,LLOYDSENT,INE080I01025,EQ,LLOYDS ENTERPRISES LTD,80.1,83.9,80.1,83.5,83.25,79.48,9148520,757623769.71
2026-08-07,LLOYDSME,INE281B01032,EQ,LLOYDS METALS N ENERGY L,2070.0,2109.9,2055.6,2101.2,2109.9,2059.0,609118,1273329941.5
2026-08-07,LMW,INE269B01029,EQ,LMW LIMITED,16770.0,16770.0,16550.0,16629.0,16700.0,16635.0,1094,18193064.0
2026-08-07,LODHA,INE670K01029,EQ,LODHA DEVELOPERS LIMITED,1214.0,1225.0,1204.7,1218.7,1218.7,1214.0,890480,1080959143.4
2026-08-07,LCL,INE0QJW01029,EQ,LOHIA CORP LIMITED,533.9,555.6,521.1,530.3,523.0,531.45,1320324,713197059.8
2026-08-07,LOKESHMACH,INE397H01017,BE,LOKESH MACHINES LTD,344.85,344.85,338.0,344.4,344.4,344.85,19283,6617657.35
2026-08-07,LORDSCHLO,INE846D01012,EQ,LORDS CHLORO ALKALI LTD,146.03,149.0,142.05,144.13,145.9,144.63,16675,2428793.43
2026-08-07,LAL,INE740X01023,EQ,LORENZINI APPARELS LTD,8.8,9.98,8.64,8.78,8.7,8.8,213814,1864074.77
2026-08-07,LOTUSEYE,INE947I01017,EQ,LOTUS EYE HOSP & INST L,117.24,119.0,115.86,118.82,117.52,117.24,13169,1551818.64
2026-08-07,LOVABLE,INE597L01014,EQ,LOVABLE LINGERIE LTD,74.5,74.5,72.02,72.55,72.02,74.08,9775,712186.69
2026-08-07,LOYALTEX,INE970D01010,EQ,LOYAL TEXTILE MILLS LTD,214.0,215.0,214.0,215.0,215.0,214.53,462,99036.65
2026-08-07,LTFOODS,INE818H01020,EQ,LT FOODS LIMITED,418.9,432.15,415.5,427.55,432.0,419.4,643817,273408072.15
2026-08-07,LTM,INE214T01019,EQ,LTM LIMITED,4542.0,4688.0,4542.0,4658.1,4658.1,4528.0,643855,2987376687.1
2026-08-07,LUMAXTECH,INE872H01027,EQ,LUMAX AUTO TECH LTD,1698.0,1755.0,1690.5,1722.4,1725.0,1698.3,165034,285237638.9
2026-08-07,LUMAXIND,INE162B01018,EQ,LUMAX INDUSTRIES LTD,5850.0,5850.0,5703.0,5791.5,5800.0,5799.5,21031,121815723.0
2026-08-07,LUPIN,INE326A01037,EQ,LUPIN LIMITED,2410.0,2410.0,2346.0,2363.5,2363.5,2385.0,2046981,4879228652.0
2026-08-07,LUXIND,INE150G01020,EQ,LUX INDUSTRIES LIMITED,1269.6,1303.6,1265.1,1269.4,1273.9,1266.4,31888,40806592.4
2026-08-07,LYKALABS,INE933A01014,BE,LYKA LABS LTD.,68.1,68.1,66.74,66.74,66.74,68.1,6036,403245.66
2026-08-07,MBEL,INE08N601015,EQ,M AND B ENGINEERING LTD,287.0,306.95,287.0,298.5,300.0,288.25,385682,115713027.75
2026-08-07,MKPL,INE964W01021,EQ,M K PROTEINS LIMITED,4.19,4.22,4.14,4.21,4.22,4.14,79831,334420.61
2026-08-07,MCL,INE813V01022,EQ,M TEK COPPER LIMITED,57.57,60.46,57.0,58.31,58.7,57.57,75778,4458697.71
2026-08-07,M&MFIN,INE774D01024,EQ,M&M FIN. SERVICES LTD,388.8,409.7,386.85,408.45,408.1,388.8,4874880,1959969470.6
2026-08-07,MVKAGRO,INE0SGC01015,SM,M.V.K. AGRO FOOD PROD LTD,242.1,242.1,242.1,242.1,242.1,254.8,15300,3704130.0
2026-08-07,MAANALU,INE215I01027,EQ,MAAN ALUMINIUM LIMITED,129.5,129.5,124.0,124.43,124.0,128.76,53406,6728207.54
2026-08-07,MCCHRLS-B,INE435D01014,EQ,MAC CHARLES (INDIA) LTD.,704.0,704.0,675.0,679.85,675.0,675.9,142,97277.9
2026-08-07,MACOBSTECH,INE0R0J01010,SM,MACOBS TECHNOLOGIES LTD,212.0,212.0,209.1,210.55,209.1,209.1,1600,336880.0
2026-08-07,MACPOWER,INE155Z01011,EQ,MACPOWER CNC MACHINES LTD,1570.0,1708.0,1561.0,1681.1,1682.0,1581.0,148323,247994507.6
2026-08-07,MADHAVIPL,INE631R01026,EQ,MADHAV INFRA PROJECTS L,7.95,7.95,7.65,7.78,7.75,7.78,83126,646957.53
2026-08-07,MADHAV,INE925C01016,EQ,MADHAV MARBLE & GRANITE,34.85,36.36,34.0,34.34,34.05,35.74,2597,89970.72
2026-08-07,MADHUCON,INE378D01032,BE,MADHUCON PROJECTS LTD.,5.48,5.48,5.23,5.29,5.33,5.25,11655,62332.1
2026-08-07,MBAPL,INE900L01028,EQ,MADHYA BHARAT AGRO P. LTD,161.0,161.99,157.05,158.09,157.5,160.39,294462,46961178.87
2026-08-07,MADRASFERT,INE414A01015,EQ,MADRAS FERTILISERS LTD,66.51,67.08,66.3,66.41,66.3,67.08,21466,1429406.51
2026-08-07,MAFATIND,INE270B01035,EQ,MAFATLAL INDUSTRIES LTD.,133.5,138.6,131.05,132.13,133.07,133.05,199525,26752851.23
2026-08-07,MAGADSUGAR,INE347W01011,EQ,MAGADH SUGAR & ENERGY LTD,511.9,524.85,510.1,512.85,510.5,517.6,15863,8180081.15
2026-08-07,MCLOUD,INE613C01026,EQ,MAGELLANIC CLOUD LIMITED,29.0,30.17,28.6,29.68,29.69,28.95,3865854,114148376.08
2026-08-07,MAGNUM,INE387I01016,EQ,MAGNUM VENTURES LTD.,19.89,20.0,19.32,19.32,19.32,19.51,66049,1288159.9
2026-08-07,MAGSON,INE0O1S01012,SM,MAGSON RETAIL AND DIST L,180.0,180.0,180.0,180.0,180.0,180.0,11000,1980000.0
2026-08-07,MAHAPEXLTD,INE843B01013,EQ,MAHA RASHTRA APEX COPR. L,44.2,45.95,44.2,44.38,44.68,44.88,4564,203391.74
2026-08-07,MFML,INE0US801024,EQ,MAHALAXMI FABRIC MILLS LT,19.0,19.99,18.46,19.55,19.63,19.44,7234,138950.43
2026-08-07,MHLXMIRU,INE112D01035,EQ,MAHALAXMI RUBTECH LIMITED,155.19,155.79,150.49,151.19,150.49,156.34,6669,1017812.39
2026-08-07,MAHASTEEL,INE451L01014,EQ,MAHAMAYA STEEL INDS LTD,1020.0,1049.4,991.6,1046.3,1035.0,1024.1,11772,12067768.7
2026-08-07,MGL,INE002S01010,EQ,MAHANAGAR GAS LTD.,1128.0,1144.0,1116.0,1139.6,1143.8,1123.7,531620,603534281.9
2026-08-07,MTNL,INE153A01019,EQ,MAHANAGAR TELEPHONE NIGAM,27.78,27.99,27.53,27.81,27.73,27.69,359254,9942002.37
2026-08-07,MAHSCOOTER,INE288A01013,EQ,MAHARASHTRA SCOOTERS LTD,13867.0,13903.0,13665.0,13818.0,13846.0,13817.0,2629,36334743.0
2026-08-07,MAHSEAMLES,INE271B01025,EQ,MAHARASHTRA SEAMLESS LTD,586.0,598.8,574.45,589.7,587.6,583.8,137498,81230289.35
2026-08-07,MAHESHWARI,INE263W01010,BE,MAHESHWARI LOGISTICS LTD.,72.0,73.0,71.58,72.86,73.0,73.0,17442,1266910.37
2026-08-07,M&M,INE101A01026,EQ,MAHINDRA & MAHINDRA LTD,3405.0,3504.9,3402.1,3502.0,3502.0,3406.0,3299237,11466530119.5
2026-08-07,MAHEPC,INE215D01010,EQ,MAHINDRA EPC IRRIG LTD,109.0,110.0,107.21,108.22,108.04,107.7,31900,3475694.62
2026-08-07,MHRIL,INE998I01010,EQ,MAHINDRA HOLIDAYS LTD,229.6,231.75,226.6,229.66,229.0,230.98,69548,15904742.53
2026-08-07,MAHLIFE,INE813A01018,EQ,MAHINDRA LIFESPACE DEVLTD,386.4,396.4,384.0,386.55,384.0,386.4,104547,40705981.35
2026-08-07,MAHLOG,INE766P01016,EQ,MAHINDRA LOGISTIC LIMITED,410.0,418.4,400.5,402.7,400.5,413.9,774852,316863301.25
2026-08-07,MAITHANALL,INE683C01011,EQ,MAITHAN ALLOYS LTD,974.7,976.0,959.5,973.35,970.7,967.7,34313,33282460.25
2026-08-07,MAJESAUT,INE201B01022,BE,MAJESTIC AUTO LTD.,495.45,498.9,475.0,492.15,493.85,495.45,42665,20908317.3
2026-08-07,MAKS,INE0CDK01019,SM,MAKS ENERGY SOL INDIA LTD,17.2,17.2,17.2,17.2,17.2,17.2,3000,51600.0
2026-08-07,MALLCOM,INE389C01015,EQ,MALLCOM (INDIA) LIMITED,1010.0,1010.0,980.0,994.45,1000.0,1015.1,1671,1662981.95
2026-08-07,MALUPAPER,INE383H01017,EQ,MALU PAPER MILLS LIMITED,33.75,33.75,32.41,32.68,32.42,33.75,15348,502886.77
2026-08-07,MAMATA,INE0TO701015,EQ,MAMATA MACHINERY LIMITED,421.15,429.5,421.15,428.2,428.0,425.1,95858,40904065.25
2026-08-07,MANAKCOAT,INE830Q01018,EQ,MAN COAT METAL & IND LTD,113.0,117.99,113.0,114.51,114.0,113.87,377545,43367929.98
2026-08-07,MANINDS,INE993A01026,EQ,MAN INDUSTRIES (I) LTD.,551.3,564.9,548.0,555.05,555.0,552.2,378805,211258009.55
2026-08-07,MANINFRA,INE949H01023,EQ,MAN INFRA LTD,111.15,117.3,111.1,113.85,113.9,110.41,4913160,563776827.99
2026-08-07,MANAKALUCO,INE859Q01017,EQ,MANAK ALUMINIUM CO. LTD.,38.66,41.89,37.15,40.48,41.63,38.36,392723,15285566.22
2026-08-07,MANAKSIA,INE015D01022,EQ,MANAKSIA LTD.,57.02,57.5,56.02,56.97,57.49,57.26,12223,696023.01
2026-08-07,MANAKSTEEL,INE824Q01011,EQ,MANAKSIA STEELS LTD,88.84,89.9,83.73,84.43,83.73,88.13,175980,15289350.15
2026-08-07,MANALIPETC,INE201A01024,EQ,MANALI PETROCHEMICALS LT,65.22,65.9,64.01,64.64,64.6,65.54,233379,15184324.44
2026-08-07,MANAPPURAM,INE522D01027,EQ,MANAPPURAM FINANCE LTD,364.55,368.5,358.5,366.75,366.75,364.0,2588647,942784788.85
